date,farm_id,weight
2019-11-2,Farm 26,9197
2019-11-2,Farm 27,8062
2019-11-2,Farm 28,9276
2019-11-2,Farm 29,9549
2019-11-2,Farm 30,16223
2019-11-2,Farm 31,8920
2019-11-2,Farm 32,6869
2019-11-2,Farm 33,13502
2019-11-2,Farm 34,8773
2019-11-2,Farm 35,13467
2019-11-2,Farm 36,4229
2019-11-2,Farm 37,5133
2019-11-2,Farm 38,15499
2019-11-2,Farm 39,15321
2019-11-2,Farm 40,14196
2019-11-2,Farm 41,15282
2019-11-2,Farm 42,8698
2019-11-2,Farm 43,14018
2019-11-2,Farm 44,7199
2019-11-2,Farm 45,6461
2019-11-2,Farm 46,11525
2019-11-2,Farm 47,9084
2019-11-2,Farm 48,7099
2019-11-2,Farm 49,6373
2019-11-2,Farm 50,8851
2019-11-2,Farm 51,9125
2019-11-2,Farm 52,3723
2019-11-2,Farm 53,9173
2019-11-2,Farm 54,7411
2019-11-2,Farm 55,7490
2019-11-2,Farm 56,4927
2019-11-2,Farm 57,17745
2019-11-2,Farm 58,3626
2019-11-2,Farm 59,9523
2019-11-2,Farm 60,6609
2019-11-2,Farm 61,13096
2019-11-2,Farm 62,10125
2019-11-2,Farm 63,7245
2019-11-2,Farm 64,16006
2019-11-2,Farm 65,6680
2019-11-2,Farm 66,3785
2019-11-2,Farm 67,12210
2019-11-2,Farm 68,9757
2019-11-2,Farm 69,15844
2019-11-2,Farm 70,2608
2019-11-2,Farm 71,6502
2019-11-2,Farm 72,13840
2019-11-2,Farm 73,5943
2019-11-2,Farm 74,17654
2019-11-2,Farm 75,9668
2019-11-2,Farm 76,5056
2019-11-2,Farm 77,2149
2019-11-2,Farm 78,8827
2019-11-2,Farm 79,10998
2019-11-2,Farm 80,4942
2019-11-2,Farm 81,15291
2019-11-2,Farm 82,3900
2019-11-2,Farm 83,15121
2019-11-2,Farm 84,15062
2019-11-2,Farm 85,9241
2019-11-2,Farm 86,5364
2019-11-2,Farm 87,8344
2019-11-2,Farm 88,10848
2019-11-2,Farm 89,12890
2019-11-2,Farm 90,5125
2019-11-2,Farm 91,2875
2019-11-2,Farm 92,4501
2019-11-2,Farm 93,9497
2019-11-2,Farm 94,12554
2019-11-2,Farm 95,12869
2019-11-2,Farm 96,17515
2019-11-2,Farm 97,17342
2019-11-2,Farm 98,14067
2019-11-2,Farm 99,8402
2019-11-2,Farm 100,4093
2019-11-2,Farm 101,10607
2019-11-2,Farm 102,13416
2019-11-2,Farm 103,11091
2019-11-2,Farm 104,9477
2019-11-2,Farm 105,16102
2019-11-2,Farm 106,11152
2019-11-2,Farm 107,16299
2019-11-2,Farm 108,16009
2019-11-2,Farm 109,15765
2019-11-2,Farm 110,7930
2019-11-2,Farm 111,12962
2019-11-2,Farm 112,4781
2019-11-2,Farm 113,10926
2019-11-2,Farm 114,14176
2019-11-2,Farm 115,15164
2019-11-2,Farm 116,2010
2019-11-2,Farm 117,8151
2019-11-3,Farm 18,9426
2019-11-3,Farm 19,15612
2019-11-3,Farm 20,15554
2019-11-3,Farm 21,3521
2019-11-3,Farm 22,12756
2019-11-3,Farm 23,14911
2019-11-3,Farm 25,11332
2019-11-3,Farm 26,5444
2019-11-3,Farm 27,8719
2019-11-3,Farm 28,5744
2019-11-3,Farm 30,14179
2019-11-3,Farm 31,4428
2019-11-3,Farm 32,5977
2019-11-3,Farm 33,13892
2019-11-3,Farm 34,7720
2019-11-3,Farm 35,9335
2019-11-3,Farm 37,11661
2019-11-3,Farm 38,9362
2019-11-3,Farm 39,15109
2019-11-3,Farm 40,5219
2019-11-3,Farm 41,12309
2019-11-3,Farm 42,14726
2019-11-3,Farm 43,9567
2019-11-3,Farm 45,13740
2019-11-3,Farm 46,16251
2019-11-3,Farm 47,9748
2019-11-3,Farm 48,13260
2019-11-3,Farm 50,12895
2019-11-3,Farm 51,3845
2019-11-3,Farm 52,11044
2019-11-3,Farm 53,5269
2019-11-3,Farm 54,4120
2019-11-3,Farm 55,17853
2019-11-3,Farm 57,2619
2019-11-3,Farm 58,13026
2019-11-3,Farm 59,3877
2019-11-3,Farm 60,11019
2019-11-3,Farm 61,16794
2019-11-3,Farm 62,4257
2019-11-3,Farm 63,17691
2019-11-3,Farm 64,7744
2019-11-3,Farm 65,8484
2019-11-3,Farm 67,8169
2019-11-3,Farm 68,6340
2019-11-3,Farm 69,3705
2019-11-3,Farm 70,6685
2019-11-3,Farm 71,2437
2019-11-3,Farm 72,10934
2019-11-3,Farm 73,9118
2019-11-3,Farm 74,15764
2019-11-3,Farm 75,11638
2019-11-3,Farm 76,9308
2019-11-3,Farm 77,17074
2019-11-3,Farm 78,5968
2019-11-3,Farm 80,12787
2019-11-3,Farm 81,4069
2019-11-3,Farm 82,16801
2019-11-3,Farm 83,17645
2019-11-3,Farm 84,9178
2019-11-3,Farm 85,9537
2019-11-3,Farm 86,9829
2019-11-3,Farm 89,5575
2019-11-3,Farm 90,14242
2019-11-3,Farm 91,15032
2019-11-3,Farm 92,13297
2019-11-3,Farm 93,4479
2019-11-3,Farm 94,4308
2019-11-3,Farm 97,11748
2019-11-3,Farm 98,5688
2019-11-3,Farm 99,16561
2019-11-3,Farm 100,4559
2019-11-3,Farm 101,4175
2019-11-3,Farm 102,13866
2019-11-3,Farm 103,2511
2019-11-3,Farm 104,14310
2019-11-3,Farm 106,8109
2019-11-3,Farm 107,16901
2019-11-3,Farm 109,12522
2019-11-3,Farm 110,11492
2019-11-3,Farm 111,9650
2019-11-3,Farm 112,4684
2019-11-3,Farm 115,14790
2019-11-3,Farm 116,17766
2019-11-3,Farm 117,3942
2019-11-4,Farm 18,4550
2019-11-4,Farm 19,17709
2019-11-4,Farm 20,17336
2019-11-4,Farm 21,14145
2019-11-4,Farm 22,15638
2019-11-4,Farm 23,8363
2019-11-4,Farm 24,8950
2019-11-4,Farm 25,12218
2019-11-4,Farm 26,17675
2019-11-4,Farm 27,7422
2019-11-4,Farm 28,14048
2019-11-4,Farm 29,7295
2019-11-4,Farm 30,11692
2019-11-4,Farm 31,17989
2019-11-4,Farm 32,5040
2019-11-4,Farm 33,9264
2019-11-4,Farm 34,11145
2019-11-4,Farm 35,14211
2019-11-4,Farm 36,2452
2019-11-4,Farm 37,2171
2019-11-4,Farm 38,7306
2019-11-4,Farm 39,9477
2019-11-4,Farm 40,4781
2019-11-4,Farm 41,2721
2019-11-4,Farm 42,11261
2019-11-4,Farm 43,7209
2019-11-4,Farm 44,11154
2019-11-4,Farm 45,16578
2019-11-4,Farm 46,10527
2019-11-4,Farm 47,6159
2019-11-4,Farm 48,5574
2019-11-4,Farm 49,9869
2019-11-4,Farm 50,7827
2019-11-4,Farm 51,2250
2019-11-4,Farm 52,5607
2019-11-4,Farm 53,6476
2019-11-4,Farm 54,6149
2019-11-4,Farm 55,10981
2019-11-4,Farm 56,17946
2019-11-4,Farm 57,16987
2019-11-4,Farm 58,15110
2019-11-4,Farm 59,13174
2019-11-4,Farm 60,17885
2019-11-4,Farm 61,9233
2019-11-4,Farm 62,17628
2019-11-4,Farm 63,17096
2019-11-4,Farm 64,14385
2019-11-4,Farm 65,2143
2019-11-4,Farm 66,16220
2019-11-4,Farm 67,17061
2019-11-4,Farm 68,13922
2019-11-4,Farm 69,17645
2019-11-4,Farm 70,14394
2019-11-4,Farm 71,11788
2019-11-4,Farm 72,2900
2019-11-4,Farm 73,4138
2019-11-4,Farm 74,8538
2019-11-4,Farm 75,16972
2019-11-4,Farm 76,7511
2019-11-4,Farm 77,15138
2019-11-4,Farm 78,8387
2019-11-4,Farm 79,17759
2019-11-4,Farm 80,10628
2019-11-4,Farm 81,15410
2019-11-4,Farm 82,11548
2019-11-4,Farm 83,3978
2019-11-4,Farm 84,5637
2019-11-4,Farm 85,6159
2019-11-4,Farm 86,9565
2019-11-4,Farm 87,4210
2019-11-4,Farm 88,8632
2019-11-4,Farm 89,10125
2019-11-4,Farm 90,9248
2019-11-4,Farm 91,10480
2019-11-4,Farm 92,16236
2019-11-4,Farm 93,15451
2019-11-4,Farm 94,15054
2019-11-4,Farm 95,9033
2019-11-4,Farm 96,15770
2019-11-4,Farm 97,5933
2019-11-4,Farm 98,15691
2019-11-4,Farm 99,13024
2019-11-4,Farm 100,17426
2019-11-4,Farm 101,4992
2019-11-4,Farm 102,8816
2019-11-4,Farm 103,15415
2019-11-4,Farm 104,16291
2019-11-4,Farm 105,7041
2019-11-4,Farm 106,11821
2019-11-4,Farm 107,15494
2019-11-4,Farm 108,15744
2019-11-4,Farm 109,11316
2019-11-4,Farm 110,5775
2019-11-4,Farm 111,2135
2019-11-4,Farm 112,14032
2019-11-4,Farm 113,2401
2019-11-4,Farm 114,10952
2019-11-4,Farm 115,10169
2019-11-4,Farm 116,10241
2019-11-4,Farm 117,7052
2019-11-5,Farm 18,13081
2019-11-5,Farm 19,5402
2019-11-5,Farm 20,15247
2019-11-5,Farm 21,10348
2019-11-5,Farm 22,8246
2019-11-5,Farm 23,7494
2019-11-5,Farm 25,7682
2019-11-5,Farm 26,9542
2019-11-5,Farm 27,12816
2019-11-5,Farm 28,11390
2019-11-5,Farm 30,4525
2019-11-5,Farm 31,9135
2019-11-5,Farm 32,6763
2019-11-5,Farm 33,10431
2019-11-5,Farm 34,13295
2019-11-5,Farm 35,10001
2019-11-5,Farm 37,5205
2019-11-5,Farm 38,9429
2019-11-5,Farm 39,8406
2019-11-5,Farm 40,11509
2019-11-5,Farm 41,8939
2019-11-5,Farm 42,12347
2019-11-5,Farm 43,8835
2019-11-5,Farm 45,12431
2019-11-5,Farm 46,2211
2019-11-5,Farm 47,6536
2019-11-5,Farm 48,14806
2019-11-5,Farm 50,12911
2019-11-5,Farm 51,13668
2019-11-5,Farm 52,8253
2019-11-5,Farm 53,8965
2019-11-5,Farm 54,13800
2019-11-5,Farm 55,5549
2019-11-5,Farm 57,16942
2019-11-5,Farm 58,6604
2019-11-5,Farm 59,6157
2019-11-5,Farm 60,11982
2019-11-5,Farm 61,9468
2019-11-5,Farm 62,8169
2019-11-5,Farm 63,13688
2019-11-5,Farm 64,11413
2019-11-5,Farm 65,7507
2019-11-5,Farm 67,9194
2019-11-5,Farm 68,4744
2019-11-5,Farm 69,16478
2019-11-5,Farm 70,5443
2019-11-5,Farm 71,12042
2019-11-5,Farm 72,16584
2019-11-5,Farm 73,5194
2019-11-5,Farm 74,9585
2019-11-5,Farm 75,3858
2019-11-5,Farm 76,5480
2019-11-5,Farm 77,11816
2019-11-5,Farm 78,14649
2019-11-5,Farm 80,14689
2019-11-5,Farm 81,16208
2019-11-5,Farm 82,9209
2019-11-5,Farm 83,17108
2019-11-5,Farm 84,14277
2019-11-5,Farm 85,8940
2019-11-5,Farm 86,4517
2019-11-5,Farm 89,11966
2019-11-5,Farm 90,8142
2019-11-5,Farm 91,17523
2019-11-5,Farm 92,12717
2019-11-5,Farm 93,3553
2019-11-5,Farm 94,13685
2019-11-5,Farm 97,15205
2019-11-5,Farm 98,12016
2019-11-5,Farm 99,6095
2019-11-5,Farm 100,9228
2019-11-5,Farm 101,2901
2019-11-5,Farm 102,15540
2019-11-5,Farm 103,11460
2019-11-5,Farm 104,13212
2019-11-5,Farm 106,8859
2019-11-5,Farm 107,10334
2019-11-5,Farm 109,15864
2019-11-5,Farm 110,6740
2019-11-5,Farm 111,8485
2019-11-5,Farm 112,9316
2019-11-5,Farm 115,9970
2019-11-5,Farm 116,15585
2019-11-5,Farm 117,17347
2019-11-6,Farm 18,11226
2019-11-6,Farm 19,16195
2019-11-6,Farm 20,10034
2019-11-6,Farm 21,10073
2019-11-6,Farm 22,12267
2019-11-6,Farm 23,8988
2019-11-6,Farm 24,3527
2019-11-6,Farm 25,16914
2019-11-6,Farm 26,8280
2019-11-6,Farm 27,9147
2019-11-6,Farm 28,11188
2019-11-6,Farm 29,10277
2019-11-6,Farm 30,2447
2019-11-6,Farm 31,17109
2019-11-6,Farm 32,15299
2019-11-6,Farm 33,10295
2019-11-6,Farm 34,5880
2019-11-6,Farm 35,3192
2019-11-6,Farm 36,9929
2019-11-6,Farm 37,13656
2019-11-6,Farm 38,9167
2019-11-6,Farm 39,8190
2019-11-6,Farm 40,15878
2019-11-6,Farm 41,6998
2019-11-6,Farm 42,17940
2019-11-6,Farm 43,3043
2019-11-6,Farm 44,6818
2019-11-6,Farm 45,13890
2019-11-6,Farm 46,5839
2019-11-6,Farm 47,16859
2019-11-6,Farm 48,7798
2019-11-6,Farm 49,8650
2019-11-6,Farm 50,12610
2019-11-6,Farm 51,14284
2019-11-6,Farm 52,3634
2019-11-6,Farm 53,15409
2019-11-6,Farm 54,14270
2019-11-6,Farm 55,16831
2019-11-6,Farm 56,16786
2019-11-6,Farm 57,4185
2019-11-6,Farm 58,15551
2019-11-6,Farm 59,8953
2019-11-6,Farm 60,4695
2019-11-6,Farm 61,6904
2019-11-6,Farm 62,15060
2019-11-6,Farm 63,16740
2019-11-6,Farm 64,11659
2019-11-6,Farm 65,16043
2019-11-6,Farm 66,10696
2019-11-6,Farm 67,4002
2019-11-6,Farm 68,16698
2019-11-6,Farm 69,3974
2019-11-6,Farm 70,9492
2019-11-6,Farm 71,11092
2019-11-6,Farm 72,11240
2019-11-6,Farm 73,16107
2019-11-6,Farm 74,2932
2019-11-6,Farm 75,5480
2019-11-6,Farm 76,12398
2019-11-6,Farm 77,12646
2019-11-6,Farm 78,7118
2019-11-6,Farm 79,9740
2019-11-6,Farm 80,3073
2019-11-6,Farm 81,3089
2019-11-6,Farm 82,5191
2019-11-6,Farm 83,2844
2019-11-6,Farm 84,10339
2019-11-6,Farm 85,9197
2019-11-6,Farm 86,14184
2019-11-6,Farm 87,3364
2019-11-6,Farm 88,5820
2019-11-6,Farm 89,13323
2019-11-6,Farm 90,7393
2019-11-6,Farm 91,5176
2019-11-6,Farm 92,10968
2019-11-6,Farm 93,14200
2019-11-6,Farm 94,2460
2019-11-6,Farm 95,6696
2019-11-6,Farm 96,4012
2019-11-6,Farm 97,17236
2019-11-6,Farm 98,16068
2019-11-6,Farm 99,13622
2019-11-6,Farm 100,6464
2019-11-6,Farm 101,10272
2019-11-6,Farm 102,10800
2019-11-6,Farm 103,9466
2019-11-6,Farm 104,12429
2019-11-6,Farm 105,3820
2019-11-6,Farm 106,3017
2019-11-6,Farm 107,9419
2019-11-6,Farm 108,11944
2019-11-6,Farm 109,11008
2019-11-6,Farm 110,10180
2019-11-6,Farm 111,16071
2019-11-6,Farm 112,3380
2019-11-6,Farm 113,15968
2019-11-6,Farm 114,12223
2019-11-6,Farm 115,17184
2019-11-6,Farm 116,7345
2019-11-6,Farm 117,11273
2019-11-7,Farm 18,16815
2019-11-7,Farm 19,10247
2019-11-7,Farm 20,11888
2019-11-7,Farm 21,5630
2019-11-7,Farm 22,10644
2019-11-7,Farm 23,8072
2019-11-7,Farm 25,9320
2019-11-7,Farm 26,7310
2019-11-7,Farm 27,13220
2019-11-7,Farm 28,8653
2019-11-7,Farm 30,9470
2019-11-7,Farm 31,11196
2019-11-7,Farm 32,4478
2019-11-7,Farm 33,14754
2019-11-7,Farm 34,11069
2019-11-7,Farm 35,15940
2019-11-7,Farm 37,6810
2019-11-7,Farm 38,6955
2019-11-7,Farm 39,17909
2019-11-7,Farm 40,5475
2019-11-7,Farm 41,9837
2019-11-7,Farm 42,12484
2019-11-7,Farm 43,12882
2019-11-7,Farm 45,3820
2019-11-7,Farm 46,16938
2019-11-7,Farm 47,3790
2019-11-7,Farm 48,4797
2019-11-7,Farm 50,4916
2019-11-7,Farm 51,16462
2019-11-7,Farm 52,3798
2019-11-7,Farm 53,14347
2019-11-7,Farm 54,12250
2019-11-7,Farm 55,5751
2019-11-7,Farm 57,4909
2019-11-7,Farm 58,11817
2019-11-7,Farm 59,17288
2019-11-7,Farm 60,14716
2019-11-7,Farm 61,2527
2019-11-7,Farm 62,12726
2019-11-7,Farm 63,10174
2019-11-7,Farm 64,14271
2019-11-7,Farm 65,13603
2019-11-7,Farm 67,17234
2019-11-7,Farm 68,8190
2019-11-7,Farm 69,17224
2019-11-7,Farm 70,3006
2019-11-7,Farm 71,9736
2019-11-7,Farm 72,4727
2019-11-7,Farm 73,4553
2019-11-7,Farm 74,10206
2019-11-7,Farm 75,6525
2019-11-7,Farm 76,11964
2019-11-7,Farm 77,15580
2019-11-7,Farm 78,9405
2019-11-7,Farm 80,9339
2019-11-7,Farm 81,17731
2019-11-7,Farm 82,9756
2019-11-7,Farm 83,16526
2019-11-7,Farm 84,9065
2019-11-7,Farm 85,9463
2019-11-7,Farm 86,4301
2019-11-7,Farm 89,4464
2019-11-7,Farm 90,3644
2019-11-7,Farm 91,15543
2019-11-7,Farm 92,6666
2019-11-7,Farm 93,11792
2019-11-7,Farm 94,11305
2019-11-7,Farm 97,10241
2019-11-7,Farm 98,8861
2019-11-7,Farm 99,5852
2019-11-7,Farm 100,13598
2019-11-7,Farm 101,17489
2019-11-7,Farm 102,3790
2019-11-7,Farm 103,14344
2019-11-7,Farm 104,12187
2019-11-7,Farm 106,9019
2019-11-7,Farm 107,7040
2019-11-7,Farm 109,6649
2019-11-7,Farm 110,8791
2019-11-7,Farm 111,15257
2019-11-7,Farm 112,9037
2019-11-7,Farm 115,14817
2019-11-7,Farm 116,2224
2019-11-7,Farm 117,14729
2019-11-8,Farm 18,14188
2019-11-8,Farm 19,13740
2019-11-8,Farm 20,14386
2019-11-8,Farm 21,12975
2019-11-8,Farm 22,15753
2019-11-8,Farm 23,6086
2019-11-8,Farm 24,17629
2019-11-8,Farm 25,16623
2019-11-8,Farm 26,3486
2019-11-8,Farm 27,14842
2019-11-8,Farm 28,3625
2019-11-8,Farm 29,12615
2019-11-8,Farm 30,15595
2019-11-8,Farm 31,13128
2019-11-8,Farm 32,4786
2019-11-8,Farm 33,3307
2019-11-8,Farm 34,15510
2019-11-8,Farm 35,16709
2019-11-8,Farm 36,10095
2019-11-8,Farm 37,2885
2019-11-8,Farm 38,3212
2019-11-8,Farm 39,12441
2019-11-8,Farm 40,13250
2019-11-8,Farm 41,7179
2019-11-8,Farm 42,6305
2019-11-8,Farm 43,2573
2019-11-8,Farm 44,5515
2019-11-8,Farm 45,2641
2019-11-8,Farm 46,3463
2019-11-8,Farm 47,17204
2019-11-8,Farm 48,8330
2019-11-8,Farm 49,4587
2019-11-8,Farm 50,12937
2019-11-8,Farm 51,15690
2019-11-8,Farm 52,13858
2019-11-8,Farm 53,11191
2019-11-8,Farm 54,2806
2019-11-8,Farm 55,4452
2019-11-8,Farm 56,10023
2019-11-8,Farm 57,7077
2019-11-8,Farm 58,7843
2019-11-8,Farm 59,13463
2019-11-8,Farm 60,6887
2019-11-8,Farm 61,11411
2019-11-8,Farm 62,17929
2019-11-8,Farm 63,7171
2019-11-8,Farm 64,14262
2019-11-8,Farm 65,15026
2019-11-8,Farm 66,6685
2019-11-8,Farm 67,11670
2019-11-8,Farm 68,17802
2019-11-8,Farm 69,11378
2019-11-8,Farm 70,3467
2019-11-8,Farm 71,6421
2019-11-8,Farm 72,13769
2019-11-8,Farm 73,7551
2019-11-8,Farm 74,3449
2019-11-8,Farm 75,5312
2019-11-8,Farm 76,14084
2019-11-8,Farm 77,9384
2019-11-8,Farm 78,13289
2019-11-8,Farm 79,15811
2019-11-8,Farm 80,3513
2019-11-8,Farm 81,2693
2019-11-8,Farm 82,13206
2019-11-8,Farm 83,11177
2019-11-8,Farm 84,11971
2019-11-8,Farm 85,13111
2019-11-8,Farm 86,2679
2019-11-8,Farm 87,11443
2019-11-8,Farm 88,14102
2019-11-8,Farm 89,6663
2019-11-8,Farm 90,9267
2019-11-8,Farm 91,3096
2019-11-8,Farm 92,6832
2019-11-8,Farm 93,5020
2019-11-8,Farm 94,16947
2019-11-8,Farm 95,4328
2019-11-8,Farm 96,10382
2019-11-8,Farm 97,14997
2019-11-8,Farm 98,10160
2019-11-8,Farm 99,8147
2019-11-8,Farm 100,4993
2019-11-8,Farm 101,15620
2019-11-8,Farm 102,10797
2019-11-8,Farm 103,5976
2019-11-8,Farm 104,2392
2019-11-8,Farm 105,10047
2019-11-8,Farm 106,17761
2019-11-8,Farm 107,16215
2019-11-8,Farm 108,15772
2019-11-8,Farm 109,9158
2019-11-8,Farm 110,16881
2019-11-8,Farm 111,3927
2019-11-8,Farm 112,11625
2019-11-8,Farm 113,10887
2019-11-8,Farm 114,3954
2019-11-8,Farm 115,2535
2019-11-8,Farm 116,10760
2019-11-8,Farm 117,4890
2019-11-9,Farm 18,5315
2019-11-9,Farm 19,5434
2019-11-9,Farm 20,7976
2019-11-9,Farm 21,14469
2019-11-9,Farm 22,13405
2019-11-9,Farm 23,4081
2019-11-9,Farm 25,9591
2019-11-9,Farm 26,2378
2019-11-9,Farm 27,7583
2019-11-9,Farm 28,2099
2019-11-9,Farm 30,4905
2019-11-9,Farm 31,6523
2019-11-9,Farm 32,7466
2019-11-9,Farm 33,4929
2019-11-9,Farm 34,13619
2019-11-9,Farm 35,17751
2019-11-9,Farm 37,15537
2019-11-9,Farm 38,12148
2019-11-9,Farm 39,7743
2019-11-9,Farm 40,12803
2019-11-9,Farm 41,16974
2019-11-9,Farm 42,7177
2019-11-9,Farm 43,6971
2019-11-9,Farm 45,7067
2019-11-9,Farm 46,10325
2019-11-9,Farm 47,17861
2019-11-9,Farm 48,14788
2019-11-9,Farm 50,17602
2019-11-9,Farm 51,4701
2019-11-9,Farm 52,11719
2019-11-9,Farm 53,12493
2019-11-9,Farm 54,10367
2019-11-9,Farm 55,17693
2019-11-9,Farm 57,4547
2019-11-9,Farm 58,9124
2019-11-9,Farm 59,5211
2019-11-9,Farm 60,2081
2019-11-9,Farm 61,3261
2019-11-9,Farm 62,3739
2019-11-9,Farm 63,4760
2019-11-9,Farm 64,3799
2019-11-9,Farm 65,2629
2019-11-9,Farm 67,10164
2019-11-9,Farm 68,13601
2019-11-9,Farm 69,12684
2019-11-9,Farm 70,16400
2019-11-9,Farm 71,3688
2019-11-9,Farm 72,13486
2019-11-9,Farm 73,2926
2019-11-9,Farm 74,12846
2019-11-9,Farm 75,5838
2019-11-9,Farm 76,6091
2019-11-9,Farm 77,17802
2019-11-9,Farm 78,9409
2019-11-9,Farm 80,14976
2019-11-9,Farm 81,4730
2019-11-9,Farm 82,7700
2019-11-9,Farm 83,17203
2019-11-9,Farm 84,17275
2019-11-9,Farm 85,16314
2019-11-9,Farm 86,5896
2019-11-9,Farm 89,10659
2019-11-9,Farm 90,4840
2019-11-9,Farm 91,13547
2019-11-9,Farm 92,15012
2019-11-9,Farm 93,3146
2019-11-9,Farm 94,2141
2019-11-9,Farm 97,10207
2019-11-9,Farm 98,11439
2019-11-9,Farm 99,12307
2019-11-9,Farm 100,3033
2019-11-9,Farm 101,11030
2019-11-9,Farm 102,10724
2019-11-9,Farm 103,4952
2019-11-9,Farm 104,16570
2019-11-9,Farm 106,9992
2019-11-9,Farm 107,11515
2019-11-9,Farm 109,17261
2019-11-9,Farm 110,17941
2019-11-9,Farm 111,2202
2019-11-9,Farm 112,13971
2019-11-9,Farm 115,2209
2019-11-9,Farm 116,14571
2019-11-9,Farm 117,6286
2019-11-10,Farm 18,15490
2019-11-10,Farm 19,3399
2019-11-10,Farm 20,5503
2019-11-10,Farm 21,12262
2019-11-10,Farm 22,8231
2019-11-10,Farm 23,6773
2019-11-10,Farm 24,3591
2019-11-10,Farm 25,15158
2019-11-10,Farm 26,11294
2019-11-10,Farm 27,7794
2019-11-10,Farm 28,8707
2019-11-10,Farm 29,2237
2019-11-10,Farm 30,8807
2019-11-10,Farm 31,11536
2019-11-10,Farm 32,4068
2019-11-10,Farm 33,5339
2019-11-10,Farm 34,16153
2019-11-10,Farm 35,17016
2019-11-10,Farm 36,15915
2019-11-10,Farm 37,7418
2019-11-10,Farm 38,8710
2019-11-10,Farm 39,10680
2019-11-10,Farm 40,17659
2019-11-10,Farm 41,13246
2019-11-10,Farm 42,2438
2019-11-10,Farm 43,6201
2019-11-10,Farm 44,5841
2019-11-10,Farm 45,13892
2019-11-10,Farm 46,3681
2019-11-10,Farm 47,7092
2019-11-10,Farm 48,9114
2019-11-10,Farm 49,5687
2019-11-10,Farm 50,6110
2019-11-10,Farm 51,2504
2019-11-10,Farm 52,5260
2019-11-10,Farm 53,8827
2019-11-10,Farm 54,10175
2019-11-10,Farm 55,3347
2019-11-10,Farm 56,9549
2019-11-10,Farm 57,14618
2019-11-10,Farm 58,17992
2019-11-10,Farm 59,17546
2019-11-10,Farm 60,17505
2019-11-10,Farm 61,16733
2019-11-10,Farm 62,5009
2019-11-10,Farm 63,12253
2019-11-10,Farm 64,11342
2019-11-10,Farm 65,13817
2019-11-10,Farm 66,8987
2019-11-10,Farm 67,16580
2019-11-10,Farm 68,12798
2019-11-10,Farm 69,10447
2019-11-10,Farm 70,17167
