date,farm_id,weight
2019-10-4,Farm 104,8897
2019-10-4,Farm 105,4954
2019-10-4,Farm 106,5569
2019-10-4,Farm 107,3142
2019-10-4,Farm 108,10634
2019-10-4,Farm 109,6105
2019-10-4,Farm 110,15561
2019-10-4,Farm 111,8777
2019-10-4,Farm 112,5857
2019-10-4,Farm 113,5920
2019-10-4,Farm 114,6539
2019-10-4,Farm 115,17139
2019-10-4,Farm 116,6885
2019-10-4,Farm 117,3641
2019-10-5,Farm 18,2431
2019-10-5,Farm 19,15752
2019-10-5,Farm 20,15883
2019-10-5,Farm 21,8340
2019-10-5,Farm 22,8280
2019-10-5,Farm 23,3774
2019-10-5,Farm 25,13709
2019-10-5,Farm 26,6958
2019-10-5,Farm 27,10000
2019-10-5,Farm 28,6974
2019-10-5,Farm 30,6480
2019-10-5,Farm 31,12209
2019-10-5,Farm 32,7023
2019-10-5,Farm 33,17139
2019-10-5,Farm 34,2519
2019-10-5,Farm 35,7491
2019-10-5,Farm 37,16017
2019-10-5,Farm 38,2104
2019-10-5,Farm 39,16544
2019-10-5,Farm 40,12642
2019-10-5,Farm 41,15011
2019-10-5,Farm 42,11050
2019-10-5,Farm 43,15943
2019-10-5,Farm 45,8202
2019-10-5,Farm 46,4849
2019-10-5,Farm 47,13463
2019-10-5,Farm 48,10414
2019-10-5,Farm 50,3201
2019-10-5,Farm 51,15188
2019-10-5,Farm 52,5378
2019-10-5,Farm 53,10794
2019-10-5,Farm 54,6844
2019-10-5,Farm 55,6017
2019-10-5,Farm 57,11973
2019-10-5,Farm 58,14666
2019-10-5,Farm 59,13012
2019-10-5,Farm 60,16927
2019-10-5,Farm 61,16207
2019-10-5,Farm 62,12116
2019-10-5,Farm 63,8213
2019-10-5,Farm 64,3436
2019-10-5,Farm 65,16714
2019-10-5,Farm 67,13346
2019-10-5,Farm 68,11980
2019-10-5,Farm 69,11521
2019-10-5,Farm 70,10626
2019-10-5,Farm 71,9775
2019-10-5,Farm 72,14067
2019-10-5,Farm 73,11139
2019-10-5,Farm 74,17582
2019-10-5,Farm 75,13108
2019-10-5,Farm 76,3297
2019-10-5,Farm 77,15316
2019-10-5,Farm 78,4242
2019-10-5,Farm 80,2882
2019-10-5,Farm 81,12958
2019-10-5,Farm 82,9905
2019-10-5,Farm 83,14766
2019-10-5,Farm 84,9671
2019-10-5,Farm 85,4865
2019-10-5,Farm 86,16629
2019-10-5,Farm 89,11678
2019-10-5,Farm 90,12757
2019-10-5,Farm 91,10766
2019-10-5,Farm 92,10648
2019-10-5,Farm 93,2722
2019-10-5,Farm 94,15299
2019-10-5,Farm 97,17321
2019-10-5,Farm 98,15182
2019-10-5,Farm 99,6530
2019-10-5,Farm 100,16802
2019-10-5,Farm 101,16263
2019-10-5,Farm 102,10753
2019-10-5,Farm 103,5334
2019-10-5,Farm 104,12841
2019-10-5,Farm 106,2558
2019-10-5,Farm 107,11861
2019-10-5,Farm 109,11074
2019-10-5,Farm 110,8793
2019-10-5,Farm 111,17283
2019-10-5,Farm 112,16115
2019-10-5,Farm 115,15121
2019-10-5,Farm 116,16447
2019-10-5,Farm 117,4200
2019-10-6,Farm 18,11270
2019-10-6,Farm 19,17629
2019-10-6,Farm 20,13603
2019-10-6,Farm 21,5144
2019-10-6,Farm 22,15357
2019-10-6,Farm 23,13193
2019-10-6,Farm 24,2715
2019-10-6,Farm 25,9282
2019-10-6,Farm 26,12231
2019-10-6,Farm 27,4672
2019-10-6,Farm 28,9091
2019-10-6,Farm 29,17052
2019-10-6,Farm 30,5439
2019-10-6,Farm 31,10132
2019-10-6,Farm 32,14940
2019-10-6,Farm 33,10508
2019-10-6,Farm 34,7561
2019-10-6,Farm 35,5528
2019-10-6,Farm 36,7214
2019-10-6,Farm 37,10440
2019-10-6,Farm 38,17365
2019-10-6,Farm 39,9121
2019-10-6,Farm 40,9643
2019-10-6,Farm 41,10520
2019-10-6,Farm 42,4115
2019-10-6,Farm 43,12374
2019-10-6,Farm 44,17683
2019-10-6,Farm 45,8480
2019-10-6,Farm 46,13350
2019-10-6,Farm 47,10830
2019-10-6,Farm 48,16845
2019-10-6,Farm 49,14647
2019-10-6,Farm 50,2861
2019-10-6,Farm 51,10081
2019-10-6,Farm 52,13479
2019-10-6,Farm 53,16366
2019-10-6,Farm 54,13558
2019-10-6,Farm 55,12076
2019-10-6,Farm 56,16653
2019-10-6,Farm 57,13022
2019-10-6,Farm 58,9461
2019-10-6,Farm 59,3354
2019-10-6,Farm 60,7080
2019-10-6,Farm 61,12987
2019-10-6,Farm 62,6555
2019-10-6,Farm 63,16154
2019-10-6,Farm 64,12622
2019-10-6,Farm 65,3484
2019-10-6,Farm 66,15420
2019-10-6,Farm 67,14966
2019-10-6,Farm 68,11014
2019-10-6,Farm 69,10572
2019-10-6,Farm 70,12129
2019-10-6,Farm 71,9409
2019-10-6,Farm 72,12735
2019-10-6,Farm 73,15409
2019-10-6,Farm 74,6135
2019-10-6,Farm 75,15184
2019-10-6,Farm 76,7004
2019-10-6,Farm 77,14371
2019-10-6,Farm 78,14525
2019-10-6,Farm 79,14720
2019-10-6,Farm 80,14081
2019-10-6,Farm 81,6400
2019-10-6,Farm 82,9120
2019-10-6,Farm 83,10398
2019-10-6,Farm 84,17964
2019-10-6,Farm 85,8818
2019-10-6,Farm 86,6835
2019-10-6,Farm 87,2353
2019-10-6,Farm 88,17320
2019-10-6,Farm 89,11634
2019-10-6,Farm 90,7669
2019-10-6,Farm 91,12445
2019-10-6,Farm 92,11450
2019-10-6,Farm 93,8887
2019-10-6,Farm 94,3454
2019-10-6,Farm 95,2508
2019-10-6,Farm 96,10419
2019-10-6,Farm 97,13962
2019-10-6,Farm 98,7598
2019-10-6,Farm 99,11828
2019-10-6,Farm 100,17504
2019-10-6,Farm 101,3022
2019-10-6,Farm 102,11058
2019-10-6,Farm 103,7239
2019-10-6,Farm 104,11838
2019-10-6,Farm 105,11786
2019-10-6,Farm 106,5640
2019-10-6,Farm 107,3599
2019-10-6,Farm 108,5827
2019-10-6,Farm 109,17947
2019-10-6,Farm 110,8548
2019-10-6,Farm 111,16463
2019-10-6,Farm 112,10703
2019-10-6,Farm 113,8451
2019-10-6,Farm 114,7094
2019-10-6,Farm 115,2896
2019-10-6,Farm 116,17305
2019-10-6,Farm 117,15108
2019-10-7,Farm 18,5099
2019-10-7,Farm 19,2942
2019-10-7,Farm 20,15583
2019-10-7,Farm 21,9425
2019-10-7,Farm 22,7795
2019-10-7,Farm 23,9570
2019-10-7,Farm 25,7494
2019-10-7,Farm 26,16988
2019-10-7,Farm 27,9841
2019-10-7,Farm 28,9716
2019-10-7,Farm 30,4842
2019-10-7,Farm 31,5191
2019-10-7,Farm 32,16238
2019-10-7,Farm 33,14404
2019-10-7,Farm 34,13023
2019-10-7,Farm 35,16059
2019-10-7,Farm 37,2620
2019-10-7,Farm 38,7144
2019-10-7,Farm 39,15345
2019-10-7,Farm 40,5877
2019-10-7,Farm 41,2561
2019-10-7,Farm 42,15319
2019-10-7,Farm 43,8879
2019-10-7,Farm 45,7433
2019-10-7,Farm 46,4131
2019-10-7,Farm 47,15374
2019-10-7,Farm 48,9751
2019-10-7,Farm 50,16251
2019-10-7,Farm 51,2435
2019-10-7,Farm 52,3185
2019-10-7,Farm 53,14145
2019-10-7,Farm 54,6360
2019-10-7,Farm 55,2672
2019-10-7,Farm 57,15216
2019-10-7,Farm 58,5175
2019-10-7,Farm 59,8070
2019-10-7,Farm 60,5799
2019-10-7,Farm 61,8082
2019-10-7,Farm 62,11953
2019-10-7,Farm 63,8366
2019-10-7,Farm 64,4942
2019-10-7,Farm 65,13559
2019-10-7,Farm 67,15657
2019-10-7,Farm 68,3900
2019-10-7,Farm 69,16468
2019-10-7,Farm 70,11249
2019-10-7,Farm 71,5600
2019-10-7,Farm 72,13807
2019-10-7,Farm 73,5329
2019-10-7,Farm 74,12587
2019-10-7,Farm 75,17253
2019-10-7,Farm 76,16770
2019-10-7,Farm 77,10661
2019-10-7,Farm 78,10070
2019-10-7,Farm 80,2275
2019-10-7,Farm 81,14743
2019-10-7,Farm 82,10153
2019-10-7,Farm 83,11419
2019-10-7,Farm 84,12191
2019-10-7,Farm 85,8733
2019-10-7,Farm 86,13645
2019-10-7,Farm 89,13706
2019-10-7,Farm 90,4476
2019-10-7,Farm 91,15690
2019-10-7,Farm 92,6157
2019-10-7,Farm 93,2189
2019-10-7,Farm 94,2263
2019-10-7,Farm 97,2045
2019-10-7,Farm 98,15208
2019-10-7,Farm 99,10794
2019-10-7,Farm 100,9425
2019-10-7,Farm 101,5290
2019-10-7,Farm 102,14158
2019-10-7,Farm 103,14736
2019-10-7,Farm 104,3690
2019-10-7,Farm 106,4474
2019-10-7,Farm 107,13974
2019-10-7,Farm 109,3188
2019-10-7,Farm 110,13313
2019-10-7,Farm 111,12755
2019-10-7,Farm 112,15610
2019-10-7,Farm 115,11912
2019-10-7,Farm 116,16678
2019-10-7,Farm 117,17938
2019-10-8,Farm 18,14672
2019-10-8,Farm 19,12498
2019-10-8,Farm 20,8712
2019-10-8,Farm 21,8932
2019-10-8,Farm 22,3217
2019-10-8,Farm 23,14370
2019-10-8,Farm 24,7880
2019-10-8,Farm 25,2512
2019-10-8,Farm 26,2246
2019-10-8,Farm 27,7833
2019-10-8,Farm 28,4471
2019-10-8,Farm 29,17239
2019-10-8,Farm 30,4188
2019-10-8,Farm 31,15312
2019-10-8,Farm 32,11927
2019-10-8,Farm 33,6064
2019-10-8,Farm 34,14779
2019-10-8,Farm 35,10024
2019-10-8,Farm 36,11244
2019-10-8,Farm 37,14442
2019-10-8,Farm 38,13147
2019-10-8,Farm 39,17983
2019-10-8,Farm 40,13946
2019-10-8,Farm 41,2741
2019-10-8,Farm 42,8761
2019-10-8,Farm 43,5467
2019-10-8,Farm 44,7474
2019-10-8,Farm 45,3591
2019-10-8,Farm 46,13800
2019-10-8,Farm 47,3074
2019-10-8,Farm 48,15118
2019-10-8,Farm 49,15436
2019-10-8,Farm 50,7206
2019-10-8,Farm 51,15709
2019-10-8,Farm 52,3203
2019-10-8,Farm 53,14425
2019-10-8,Farm 54,15318
2019-10-8,Farm 55,10904
2019-10-8,Farm 56,3283
2019-10-8,Farm 57,11346
2019-10-8,Farm 58,15800
2019-10-8,Farm 59,2884
2019-10-8,Farm 60,11480
2019-10-8,Farm 61,12562
2019-10-8,Farm 62,10655
2019-10-8,Farm 63,3406
2019-10-8,Farm 64,8801
2019-10-8,Farm 65,8635
2019-10-8,Farm 66,14416
2019-10-8,Farm 67,8183
2019-10-8,Farm 68,7219
2019-10-8,Farm 69,4241
2019-10-8,Farm 70,4767
2019-10-8,Farm 71,6170
2019-10-8,Farm 72,3332
2019-10-8,Farm 73,10956
2019-10-8,Farm 74,7127
2019-10-8,Farm 75,5621
2019-10-8,Farm 76,5396
2019-10-8,Farm 77,12007
2019-10-8,Farm 78,16947
2019-10-8,Farm 79,9379
2019-10-8,Farm 80,13679
2019-10-8,Farm 81,15490
2019-10-8,Farm 82,7507
2019-10-8,Farm 83,14804
2019-10-8,Farm 84,6544
2019-10-8,Farm 85,17800
2019-10-8,Farm 86,9025
2019-10-8,Farm 87,10631
2019-10-8,Farm 88,10704
2019-10-8,Farm 89,16786
2019-10-8,Farm 90,10621
2019-10-8,Farm 91,15013
2019-10-8,Farm 92,5657
2019-10-8,Farm 93,8204
2019-10-8,Farm 94,13005
2019-10-8,Farm 95,5750
2019-10-8,Farm 96,15063
2019-10-8,Farm 97,11695
2019-10-8,Farm 98,11871
2019-10-8,Farm 99,3398
2019-10-8,Farm 100,6893
2019-10-8,Farm 101,14572
2019-10-8,Farm 102,15454
2019-10-8,Farm 103,5107
2019-10-8,Farm 104,14073
2019-10-8,Farm 105,10127
2019-10-8,Farm 106,14119
2019-10-8,Farm 107,10297
2019-10-8,Farm 108,5626
2019-10-8,Farm 109,13925
2019-10-8,Farm 110,13594
2019-10-8,Farm 111,10939
2019-10-8,Farm 112,4095
2019-10-8,Farm 113,13421
2019-10-8,Farm 114,10462
2019-10-8,Farm 115,10118
2019-10-8,Farm 116,11935
2019-10-8,Farm 117,13185
2019-10-9,Farm 18,10585
2019-10-9,Farm 19,13723
2019-10-9,Farm 20,5390
2019-10-9,Farm 21,10114
2019-10-9,Farm 22,13096
2019-10-9,Farm 23,5143
2019-10-9,Farm 25,6959
2019-10-9,Farm 26,5381
2019-10-9,Farm 27,6784
2019-10-9,Farm 28,4378
2019-10-9,Farm 30,16107
2019-10-9,Farm 31,17502
2019-10-9,Farm 32,14907
2019-10-9,Farm 33,8659
2019-10-9,Farm 34,14414
2019-10-9,Farm 35,12475
2019-10-9,Farm 37,11370
2019-10-9,Farm 38,4380
2019-10-9,Farm 39,15682
2019-10-9,Farm 40,7733
2019-10-9,Farm 41,8431
2019-10-9,Farm 42,13281
2019-10-9,Farm 43,15228
2019-10-9,Farm 45,5918
2019-10-9,Farm 46,11255
2019-10-9,Farm 47,14813
2019-10-9,Farm 48,14849
2019-10-9,Farm 50,14992
2019-10-9,Farm 51,5770
2019-10-9,Farm 52,2487
2019-10-9,Farm 53,14893
2019-10-9,Farm 54,6599
2019-10-9,Farm 55,13692
2019-10-9,Farm 57,9974
2019-10-9,Farm 58,5766
2019-10-9,Farm 59,11427
2019-10-9,Farm 60,9486
2019-10-9,Farm 61,11813
2019-10-9,Farm 62,16692
2019-10-9,Farm 63,11173
2019-10-9,Farm 64,17063
2019-10-9,Farm 65,8272
2019-10-9,Farm 67,8437
2019-10-9,Farm 68,2362
2019-10-9,Farm 69,4841
2019-10-9,Farm 70,13250
2019-10-9,Farm 71,15009
2019-10-9,Farm 72,15211
2019-10-9,Farm 73,14090
2019-10-9,Farm 74,5134
2019-10-9,Farm 75,10715
2019-10-9,Farm 76,11686
2019-10-9,Farm 77,2296
2019-10-9,Farm 78,2135
2019-10-9,Farm 80,16514
2019-10-9,Farm 81,3378
2019-10-9,Farm 82,4003
2019-10-9,Farm 83,8903
2019-10-9,Farm 84,7675
2019-10-9,Farm 85,5731
2019-10-9,Farm 86,5547
2019-10-9,Farm 89,4189
2019-10-9,Farm 90,11336
2019-10-9,Farm 91,8965
2019-10-9,Farm 92,12274
2019-10-9,Farm 93,12546
2019-10-9,Farm 94,11849
2019-10-9,Farm 97,16994
2019-10-9,Farm 98,7999
2019-10-9,Farm 99,13678
2019-10-9,Farm 100,17669
2019-10-9,Farm 101,8056
2019-10-9,Farm 102,15638
2019-10-9,Farm 103,4251
2019-10-9,Farm 104,9183
2019-10-9,Farm 106,11771
2019-10-9,Farm 107,17100
2019-10-9,Farm 109,4339
2019-10-9,Farm 110,15178
2019-10-9,Farm 111,16742
2019-10-9,Farm 112,5908
2019-10-9,Farm 115,13955
2019-10-9,Farm 116,15390
2019-10-9,Farm 117,8743
2019-10-10,Farm 18,16231
2019-10-10,Farm 19,2341
2019-10-10,Farm 20,13412
2019-10-10,Farm 21,3106
2019-10-10,Farm 22,5234
2019-10-10,Farm 23,8621
2019-10-10,Farm 24,6722
2019-10-10,Farm 25,17332
2019-10-10,Farm 26,2107
2019-10-10,Farm 27,5636
2019-10-10,Farm 28,13691
2019-10-10,Farm 29,11844
2019-10-10,Farm 30,6806
2019-10-10,Farm 31,15095
2019-10-10,Farm 32,11204
2019-10-10,Farm 33,3359
2019-10-10,Farm 34,4446
2019-10-10,Farm 35,7964
2019-10-10,Farm 36,7347
2019-10-10,Farm 37,9232
2019-10-10,Farm 38,10099
2019-10-10,Farm 39,13721
2019-10-10,Farm 40,13511
2019-10-10,Farm 41,11077
2019-10-10,Farm 42,3293
2019-10-10,Farm 43,7064
2019-10-10,Farm 44,2548
2019-10-10,Farm 45,15109
2019-10-10,Farm 46,7849
2019-10-10,Farm 47,4130
2019-10-10,Farm 48,4978
2019-10-10,Farm 49,16238
2019-10-10,Farm 50,2923
2019-10-10,Farm 51,17994
2019-10-10,Farm 52,14638
2019-10-10,Farm 53,7502
2019-10-10,Farm 54,17807
2019-10-10,Farm 55,17217
2019-10-10,Farm 56,10906
2019-10-10,Farm 57,4523
2019-10-10,Farm 58,6146
2019-10-10,Farm 59,15040
2019-10-10,Farm 60,9604
2019-10-10,Farm 61,9097
2019-10-10,Farm 62,6001
2019-10-10,Farm 63,10199
2019-10-10,Farm 64,10243
2019-10-10,Farm 65,9237
2019-10-10,Farm 66,9370
2019-10-10,Farm 67,14539
2019-10-10,Farm 68,11210
2019-10-10,Farm 69,15128
2019-10-10,Farm 70,8062
