date,farm_id,weight
2019-10-6,Farm 7,4351
2019-10-6,Farm 8,13173
2019-10-6,Farm 9,15703
2019-10-6,Farm 10,4765
2019-10-6,Farm 11,8755
2019-10-6,Farm 12,7650
2019-10-6,Farm 13,13168
2019-10-6,Farm 14,10577
2019-10-6,Farm 15,4234
2019-10-6,Farm 16,2897
2019-10-6,Farm 17,3739
2019-10-7,Farm 3,8756
2019-10-7,Farm 4,8611
2019-10-7,Farm 5,17714
2019-10-7,Farm 8,7135
2019-10-7,Farm 9,15224
2019-10-7,Farm 12,8448
2019-10-7,Farm 13,10435
2019-10-7,Farm 14,5001
2019-10-7,Farm 15,15561
2019-10-7,Farm 17,2861
2019-10-8,Farm 3,2386
2019-10-8,Farm 4,3855
2019-10-8,Farm 5,11940
2019-10-8,Farm 6,8239
2019-10-8,Farm 7,12476
2019-10-8,Farm 8,14390
2019-10-8,Farm 9,16127
2019-10-8,Farm 10,8511
2019-10-8,Farm 11,11187
2019-10-8,Farm 12,11538
2019-10-8,Farm 13,5278
2019-10-8,Farm 14,14602
2019-10-8,Farm 15,4155
2019-10-8,Farm 16,9907
2019-10-8,Farm 17,13031
2019-10-9,Farm 3,6696
2019-10-9,Farm 4,4290
2019-10-9,Farm 5,9709
2019-10-9,Farm 8,4662
2019-10-9,Farm 9,11463
2019-10-9,Farm 12,2866
2019-10-9,Farm 13,2855
2019-10-9,Farm 14,4752
2019-10-9,Farm 15,15968
2019-10-9,Farm 17,12246
2019-10-10,Farm 3,11974
2019-10-10,Farm 4,15089
2019-10-10,Farm 5,7979
2019-10-10,Farm 6,5468
2019-10-10,Farm 7,13518
2019-10-10,Farm 8,12061
2019-10-10,Farm 9,3090
2019-10-10,Farm 10,14635
2019-10-10,Farm 11,10013
2019-10-10,Farm 12,3762
2019-10-10,Farm 13,11991
2019-10-10,Farm 14,4419
2019-10-10,Farm 15,10167
2019-10-10,Farm 16,2065
2019-10-10,Farm 17,9157
2019-10-11,Farm 3,7656
2019-10-11,Farm 4,16439
2019-10-11,Farm 5,2297
2019-10-11,Farm 8,17455
2019-10-11,Farm 9,6215
2019-10-11,Farm 12,12652
2019-10-11,Farm 13,10770
2019-10-11,Farm 14,14748
2019-10-11,Farm 15,17229
2019-10-11,Farm 17,17911
2019-10-12,Farm 3,2129
2019-10-12,Farm 4,9929
2019-10-12,Farm 5,12393
2019-10-12,Farm 6,6049
2019-10-12,Farm 7,12989
2019-10-12,Farm 8,12493
2019-10-12,Farm 9,10080
2019-10-12,Farm 10,17732
2019-10-12,Farm 11,5822
2019-10-12,Farm 12,5563
2019-10-12,Farm 13,14891
2019-10-12,Farm 14,6540
2019-10-12,Farm 15,17771
2019-10-12,Farm 16,4221
2019-10-12,Farm 17,3014
2019-10-13,Farm 3,7580
2019-10-13,Farm 4,14624
2019-10-13,Farm 5,16880
2019-10-13,Farm 8,3184
2019-10-13,Farm 9,3590
2019-10-13,Farm 12,7640
2019-10-13,Farm 13,4560
2019-10-13,Farm 14,10591
2019-10-13,Farm 15,15595
2019-10-13,Farm 17,7138
2019-10-14,Farm 3,3091
2019-10-14,Farm 4,7361
2019-10-14,Farm 5,15076
2019-10-14,Farm 6,4169
2019-10-14,Farm 7,15659
2019-10-14,Farm 8,11287
2019-10-14,Farm 9,2721
2019-10-14,Farm 10,15603
2019-10-14,Farm 11,12477
2019-10-14,Farm 12,2563
2019-10-14,Farm 13,5381
2019-10-14,Farm 14,3313
2019-10-14,Farm 15,9353
2019-10-14,Farm 16,11213
2019-10-14,Farm 17,8393
2019-10-15,Farm 3,7344
2019-10-15,Farm 4,10064
2019-10-15,Farm 5,17357
2019-10-15,Farm 8,11136
2019-10-15,Farm 9,7242
2019-10-15,Farm 12,14589
2019-10-15,Farm 13,10990
2019-10-15,Farm 14,9575
2019-10-15,Farm 15,12334
2019-10-15,Farm 17,3240
2019-10-16,Farm 3,5160
2019-10-16,Farm 4,5264
2019-10-16,Farm 5,17795
2019-10-16,Farm 6,6850
2019-10-16,Farm 7,10771
2019-10-16,Farm 8,4311
2019-10-16,Farm 9,17290
2019-10-16,Farm 10,9006
2019-10-16,Farm 11,10425
2019-10-16,Farm 12,7010
2019-10-16,Farm 13,6983
2019-10-16,Farm 14,3080
2019-10-16,Farm 15,16941
2019-10-16,Farm 16,8681
2019-10-16,Farm 17,3102
2019-10-17,Farm 3,10656
2019-10-17,Farm 4,13066
2019-10-17,Farm 5,14445
2019-10-17,Farm 8,8122
2019-10-17,Farm 9,17662
2019-10-17,Farm 12,17106
2019-10-17,Farm 13,12527
2019-10-17,Farm 14,10213
2019-10-17,Farm 15,17171
2019-10-17,Farm 17,5790
2019-10-18,Farm 3,8378
2019-10-18,Farm 4,3148
2019-10-18,Farm 5,4193
2019-10-18,Farm 6,13677
2019-10-18,Farm 7,8295
2019-10-18,Farm 8,9840
2019-10-18,Farm 9,14478
2019-10-18,Farm 10,8348
2019-10-18,Farm 11,13102
2019-10-18,Farm 12,14766
2019-10-18,Farm 13,3150
2019-10-18,Farm 14,11134
2019-10-18,Farm 15,10623
2019-10-18,Farm 16,6723
2019-10-18,Farm 17,15223
2019-10-19,Farm 3,5176
2019-10-19,Farm 4,10666
2019-10-19,Farm 5,16623
2019-10-19,Farm 8,5079
2019-10-19,Farm 9,10240
2019-10-19,Farm 12,5454
2019-10-19,Farm 13,16507
2019-10-19,Farm 14,14475
2019-10-19,Farm 15,8601
2019-10-19,Farm 17,10697
2019-10-20,Farm 3,17871
2019-10-20,Farm 4,17261
2019-10-20,Farm 5,17596
2019-10-20,Farm 6,15577
2019-10-20,Farm 7,5423
2019-10-20,Farm 8,17772
2019-10-20,Farm 9,11006
2019-10-20,Farm 10,4857
2019-10-20,Farm 11,2216
2019-10-20,Farm 12,14185
2019-10-20,Farm 13,3687
2019-10-20,Farm 14,13388
2019-10-20,Farm 15,3343
2019-10-20,Farm 16,7976
2019-10-20,Farm 17,16631
2019-10-21,Farm 3,3581
2019-10-21,Farm 4,11136
2019-10-21,Farm 5,10252
2019-10-21,Farm 8,11458
2019-10-21,Farm 9,16181
2019-10-21,Farm 12,17291
2019-10-21,Farm 13,10394
2019-10-21,Farm 14,11700
2019-10-21,Farm 15,14716
2019-10-21,Farm 17,15066
2019-10-22,Farm 3,7963
2019-10-22,Farm 4,9412
2019-10-22,Farm 5,3415
2019-10-22,Farm 6,5600
2019-10-22,Farm 7,9837
2019-10-22,Farm 8,10566
2019-10-22,Farm 9,2833
2019-10-22,Farm 10,9155
2019-10-22,Farm 11,17083
2019-10-22,Farm 12,7697
2019-10-22,Farm 13,9545
2019-10-22,Farm 14,17001
2019-10-22,Farm 15,7946
2019-10-22,Farm 16,15803
2019-10-22,Farm 17,2077
2019-10-23,Farm 3,15240
2019-10-23,Farm 4,7477
2019-10-23,Farm 5,11784
2019-10-23,Farm 8,9924
2019-10-23,Farm 9,4416
2019-10-23,Farm 12,7663
2019-10-23,Farm 13,4937
2019-10-23,Farm 14,5625
2019-10-23,Farm 15,4610
2019-10-23,Farm 17,4200
2019-10-24,Farm 3,15564
2019-10-24,Farm 4,16813
2019-10-24,Farm 5,4246
2019-10-24,Farm 6,12202
2019-10-24,Farm 7,2008
2019-10-24,Farm 8,11671
2019-10-24,Farm 9,2611
2019-10-24,Farm 10,4831
2019-10-24,Farm 11,9296
2019-10-24,Farm 12,3087
2019-10-24,Farm 13,6703
2019-10-24,Farm 14,9810
2019-10-24,Farm 15,16161
2019-10-24,Farm 16,10026
2019-10-24,Farm 17,11677
2019-10-25,Farm 3,9749
2019-10-25,Farm 4,11670
2019-10-25,Farm 5,17547
2019-10-25,Farm 8,13188
2019-10-25,Farm 9,7264
2019-10-25,Farm 12,8066
2019-10-25,Farm 13,11922
2019-10-25,Farm 14,13325
2019-10-25,Farm 15,8257
2019-10-25,Farm 17,4013
2019-10-26,Farm 3,6731
2019-10-26,Farm 4,14339
2019-10-26,Farm 5,7684
2019-10-26,Farm 6,15379
2019-10-26,Farm 7,9877
2019-10-26,Farm 8,17916
2019-10-26,Farm 9,8843
2019-10-26,Farm 10,5709
2019-10-26,Farm 11,17936
2019-10-26,Farm 12,7675
2019-10-26,Farm 13,12095
2019-10-26,Farm 14,4629
2019-10-26,Farm 15,17614
2019-10-26,Farm 16,14760
2019-10-26,Farm 17,13916
2019-10-27,Farm 3,10988
2019-10-27,Farm 4,7886
2019-10-27,Farm 5,15711
2019-10-27,Farm 8,6995
2019-10-27,Farm 9,6865
2019-10-27,Farm 12,10280
2019-10-27,Farm 13,8803
2019-10-27,Farm 14,14530
2019-10-27,Farm 15,3095
2019-10-27,Farm 17,14131
2019-10-28,Farm 3,10500
2019-10-28,Farm 4,12027
2019-10-28,Farm 5,11455
2019-10-28,Farm 6,15906
2019-10-28,Farm 7,12201
2019-10-28,Farm 8,10888
2019-10-28,Farm 9,11510
2019-10-28,Farm 10,17382
2019-10-28,Farm 11,15453
2019-10-28,Farm 12,14369
2019-10-28,Farm 13,13199
2019-10-28,Farm 14,2531
2019-10-28,Farm 15,2461
2019-10-28,Farm 16,17118
2019-10-28,Farm 17,17723
2019-10-29,Farm 3,2602
2019-10-29,Farm 4,8973
2019-10-29,Farm 5,17362
2019-10-29,Farm 8,9413
2019-10-29,Farm 9,8656
2019-10-29,Farm 12,2878
2019-10-29,Farm 13,4098
2019-10-29,Farm 14,11013
2019-10-29,Farm 15,17392
2019-10-29,Farm 17,5627
2019-10-30,Farm 3,5380
2019-10-30,Farm 4,4407
2019-10-30,Farm 5,17569
2019-10-30,Farm 6,4774
2019-10-30,Farm 7,17351
2019-10-30,Farm 8,13679
2019-10-30,Farm 9,5050
2019-10-30,Farm 10,2950
2019-10-30,Farm 11,8457
2019-10-30,Farm 12,2802
2019-10-30,Farm 13,14718
2019-10-30,Farm 14,10176
2019-10-30,Farm 15,4867
2019-10-30,Farm 16,8736
2019-10-30,Farm 17,6018
2019-10-31,Farm 3,3497
2019-10-31,Farm 4,5938
2019-10-31,Farm 5,6814
2019-10-31,Farm 8,10224
2019-10-31,Farm 9,12603
2019-10-31,Farm 12,4515
2019-10-31,Farm 13,5830
2019-10-31,Farm 14,17484
2019-10-31,Farm 15,3527
2019-10-31,Farm 17,14678
