date,farm_id,weight
2019-11-18,Farm 17,15609
2019-11-19,Farm 3,14925
2019-11-19,Farm 4,8675
2019-11-19,Farm 5,3769
2019-11-19,Farm 8,10196
2019-11-19,Farm 9,6474
2019-11-19,Farm 12,16858
2019-11-19,Farm 13,10752
2019-11-19,Farm 14,5347
2019-11-19,Farm 15,6193
2019-11-19,Farm 17,17281
2019-11-20,Farm 3,2951
2019-11-20,Farm 4,15020
2019-11-20,Farm 5,8140
2019-11-20,Farm 6,15313
2019-11-20,Farm 7,4653
2019-11-20,Farm 8,13862
2019-11-20,Farm 9,5397
2019-11-20,Farm 10,9222
2019-11-20,Farm 11,14050
2019-11-20,Farm 12,17552
2019-11-20,Farm 13,7014
2019-11-20,Farm 14,14889
2019-11-20,Farm 15,13685
2019-11-20,Farm 16,17848
2019-11-20,Farm 17,17389
2019-11-21,Farm 3,3872
2019-11-21,Farm 4,6119
2019-11-21,Farm 5,11467
2019-11-21,Farm 8,17986
2019-11-21,Farm 9,11541
2019-11-21,Farm 12,8048
2019-11-21,Farm 13,15893
2019-11-21,Farm 14,8035
2019-11-21,Farm 15,15374
2019-11-21,Farm 17,4140
2019-11-22,Farm 3,9270
2019-11-22,Farm 4,10263
2019-11-22,Farm 5,13955
2019-11-22,Farm 6,9548
2019-11-22,Farm 7,3388
2019-11-22,Farm 8,15778
2019-11-22,Farm 9,16436
2019-11-22,Farm 10,12655
2019-11-22,Farm 11,12395
2019-11-22,Farm 12,13035
2019-11-22,Farm 13,17478
2019-11-22,Farm 14,5357
2019-11-22,Farm 15,5362
2019-11-22,Farm 16,13547
2019-11-22,Farm 17,11710
2019-11-23,Farm 3,17136
2019-11-23,Farm 4,5439
2019-11-23,Farm 5,2780
2019-11-23,Farm 8,9455
2019-11-23,Farm 9,2498
2019-11-23,Farm 12,16860
2019-11-23,Farm 13,17898
2019-11-23,Farm 14,2312
2019-11-23,Farm 15,17333
2019-11-23,Farm 17,10767
2019-11-24,Farm 3,17612
2019-11-24,Farm 4,8929
2019-11-24,Farm 5,17413
2019-11-24,Farm 6,12354
2019-11-24,Farm 7,14556
2019-11-24,Farm 8,7225
2019-11-24,Farm 9,17471
2019-11-24,Farm 10,5039
2019-11-24,Farm 11,13298
2019-11-24,Farm 12,16835
2019-11-24,Farm 13,12257
2019-11-24,Farm 14,3700
2019-11-24,Farm 15,14728
2019-11-24,Farm 16,14791
2019-11-24,Farm 17,14264
2019-11-25,Farm 3,13182
2019-11-25,Farm 4,5204
2019-11-25,Farm 5,7611
2019-11-25,Farm 8,11780
2019-11-25,Farm 9,5743
2019-11-25,Farm 12,2037
2019-11-25,Farm 13,4986
2019-11-25,Farm 14,5400
2019-11-25,Farm 15,11715
2019-11-25,Farm 17,10053
2019-11-26,Farm 3,3714
2019-11-26,Farm 4,16592
2019-11-26,Farm 5,7913
2019-11-26,Farm 6,9445
2019-11-26,Farm 7,6026
2019-11-26,Farm 8,14716
2019-11-26,Farm 9,13798
2019-11-26,Farm 10,7429
2019-11-26,Farm 11,16584
2019-11-26,Farm 12,11426
2019-11-26,Farm 13,6270
2019-11-26,Farm 14,15778
2019-11-26,Farm 15,9936
2019-11-26,Farm 16,3023
2019-11-26,Farm 17,14627
2019-11-27,Farm 3,8618
2019-11-27,Farm 4,9797
2019-11-27,Farm 5,3080
2019-11-27,Farm 8,10838
2019-11-27,Farm 9,6349
2019-11-27,Farm 12,9407
2019-11-27,Farm 13,10007
2019-11-27,Farm 14,3045
2019-11-27,Farm 15,6542
2019-11-27,Farm 17,13695
2019-11-28,Farm 3,13860
2019-11-28,Farm 4,6610
2019-11-28,Farm 5,11177
2019-11-28,Farm 6,17259
2019-11-28,Farm 7,15522
2019-11-28,Farm 8,7162
2019-11-28,Farm 9,4903
2019-11-28,Farm 10,17864
2019-11-28,Farm 11,9893
2019-11-28,Farm 12,14252
2019-11-28,Farm 13,12865
2019-11-28,Farm 14,14351
2019-11-28,Farm 15,15481
2019-11-28,Farm 16,17715
2019-11-28,Farm 17,8263
2019-11-29,Farm 3,16947
2019-11-29,Farm 4,7195
2019-11-29,Farm 5,9916
2019-11-29,Farm 8,4817
2019-11-29,Farm 9,15344
2019-11-29,Farm 12,17943
2019-11-29,Farm 13,6397
2019-11-29,Farm 14,13322
2019-11-29,Farm 15,8081
2019-11-29,Farm 17,8211
2019-11-30,Farm 3,15522
2019-11-30,Farm 4,4239
2019-11-30,Farm 5,10711
2019-11-30,Farm 6,17095
2019-11-30,Farm 7,15558
2019-11-30,Farm 8,7014
2019-11-30,Farm 9,16084
2019-11-30,Farm 10,8121
2019-11-30,Farm 11,9536
2019-11-30,Farm 12,16623
2019-11-30,Farm 13,6791
2019-11-30,Farm 14,2913
2019-11-30,Farm 15,11969
2019-11-30,Farm 16,2230
2019-11-30,Farm 17,12397
